,시도명,시군구명,상호명,지점명,경도,위도,도로명주소,ID,빽다방 매장수,브랜드명
359,경기도,부천시,빽다방,신중동역점,126.77674249125401,37.5034936719449,경기도 부천시 길주로 307,부천,1,빽다방
360,경기도,안양시 동안구,빽다방,평촌역금강점,126.966124983447,37.39611292563061,경기도 안양시 동안구 시민대로 325,안양 동안,1,빽다방
361,경기도,김포시,빽다방김포장기쌍용점,김포장기쌍용점,126.678804609813,37.64224939475029,경기도 김포시 김포한강2로23번길 14,김포,1,빽다방
362,경기도,부천시,빽다방,상동역푸른마을점,126.753472678946,37.50450282783721,경기도 부천시 상동로 84,부천,1,빽다방
363,경기도,안양시 동안구,빽다방,인덕원역우정점,126.975378552355,37.4024648944546,경기도 안양시 동안구 관악대로 480,안양 동안,1,빽다방
364,충청북도,단양군,소백다방,-,128.353195780017,36.9221156209061,충청북도 단양군 대강면 대강로 64,단양,1,빽다방
365,경기도,수원시 장안구,연백다방,-,127.01212927079399,37.300172146349894,경기도 수원시 장안구 경수대로894번길 10,수원 장안,1,빽다방
366,경기도,고양시 일산동구,빽다방,일산동구청점,126.77311114669901,37.6567020093843,경기도 고양시 일산동구 정발산로 38,고양 일산동,1,빽다방
367,경기도,부천시,빽다방,부천원종중앙점,126.804401575335,37.52294190210979,경기도 부천시 소사로 747,부천,1,빽다방
368,경기도,안산시 상록구,빽다방,안산본오주공점,126.863006479639,37.3006986723234,경기도 안산시 상록구 샘골로 189,안산 상록,1,빽다방
369,강원도,원주시,빽다방,원주단구GS점,127.94867497082599,37.3303891369222,강원도 원주시 남원로534번길 20,원주,1,빽다방
370,강원도,춘천시,빽다방,강원대점,127.74491527683399,37.873002509237,강원도 춘천시 서부대성로239번길 4,춘천,1,빽다방
371,경기도,시흥시,빽다방,-,126.737550250821,37.344921254595604,경기도 시흥시 중심상가2길 22,시흥,1,빽다방
372,경기도,오산시,빽다방,오산시청점,127.076040794316,37.149501919860896,경기도 오산시 운암로 35,오산,1,빽다방
373,경기도,안양시 만안구,빽다방,안양1번가점,126.92187818498002,37.399087736373204,경기도 안양시 만안구 장내로139번길 35,안양 만안,1,빽다방
374,경기도,고양시 덕양구,빽다방,화정역점,126.83182347508301,37.6323849295384,경기도 고양시 덕양구 화신로272번길 34,고양 덕양,1,빽다방
375,경기도,안양시 동안구,빽다방,평촌역금강점,126.964668495517,37.3960821601934,경기도 안양시 동안구 시민대로 311,안양 동안,1,빽다방
376,경기도,안산시 단원구,빽다방,안산중앙역점,126.837702361526,37.3170955951917,경기도 안산시 단원구 중앙대로 907,안산 단원,1,빽다방
377,경기도,성남시 수정구,빽다방,동서울대점,127.126829102122,37.4591413184632,경기도 성남시 수정구 복정로72번길 4,성남 수정,1,빽다방
378,경기도,성남시 분당구,빽다방,정자카페점,127.106487401127,37.3703146775872,경기도 성남시 분당구 정자일로 230,성남 분당,1,빽다방
379,강원도,원주시,빽다방,원주중앙1호점,127.94793934118401,37.3498348403043,강원도 원주시 원일로115번길 6,원주,1,빽다방
380,경기도,부천시,빽다방,부천신중동점,126.772360869318,37.5017092174229,경기도 부천시 중동로254번길 64,부천,1,빽다방
381,경기도,안양시 동안구,빽다방,안양평촌학원가점,126.960443056051,37.3839257436309,경기도 안양시 동안구 평촌대로 130,안양 동안,1,빽다방
382,경기도,군포시,빽다방,산본역점,126.931945344424,37.3590005783845,경기도 군포시 산본로323번길 16-5,군포,1,빽다방
383,경기도,광명시,빽다방,광명철산점,126.869539891401,37.4757560182011,경기도 광명시 오리로856번길 25,광명,1,빽다방
384,경기도,수원시 팔달구,빽다방,수원인계중앙점,127.033406388255,37.2646016832815,경기도 수원시 팔달구 인계로166번길 48-21,수원 팔달,1,빽다방
385,강원도,삼척시,빽다방,삼척대학로점,129.163178666434,37.4432891142107,강원도 삼척시 대학로 23,삼척,1,빽다방
386,충청북도,청주시 서원구,빽다방,충북대중문점,127.458504105994,36.6339185797815,충청북도 청주시 서원구 내수동로 101,청주 서원,1,빽다방
387,경기도,광주시,빽다방,경기광주이마트점,127.26120641738399,37.4096334060733,경기도 광주시 광주대로 30,광주,1,빽다방
388,경기도,평택시,빽다방,평택소사벌1호점,127.105211753323,37.0037257155279,경기도 평택시 평남로 929,평택,1,빽다방
389,경기도,수원시 영통구,빽다방,수원삼성전자정문점,127.057396914835,37.25836132066621,경기도 수원시 영통구 삼성로 172-4,수원 영통,1,빽다방
390,충청북도,청주시 상당구,빽다방,청주성안롯데점,127.48949865893199,36.635911907779004,충청북도 청주시 상당구 성안로 13,청주 상당,1,빽다방
391,경기도,용인시 수지구,빽다방,광교상현신명점,127.069731159849,37.297665341683896,경기도 용인시 수지구 광교중앙로 310,용인 수지,1,빽다방
392,강원도,춘천시,빽다방,춘천명동점,127.72774545171002,37.877730500702704,강원도 춘천시 중앙로67번길 18,춘천,1,빽다방
393,충청북도,청주시 청원구,빽다방,오창호수공원점,127.42786323775199,36.7143068172903,충청북도 청주시 청원구 오창읍 중심상업1로 50,청주 청원,1,빽다방
394,충청북도,청주시 흥덕구,빽다방,청주가경골드점,127.442583596614,36.6164698249358,충청북도 청주시 흥덕구 가경로 9-22,청주 흥덕,1,빽다방
395,경기도,화성시,빽다방화성삼성점,화성삼성점,127.061650239356,37.223549726787894,경기도 화성시 효행로 1289,화성,1,빽다방
396,경기도,군포시,빽다방,금정역점,126.942444060312,37.3718270128242,경기도 군포시 산본천로226번길 1,군포,1,빽다방
397,경기도,용인시 기흥구,빽다방,용인죽전누리점,127.11035502415399,37.3200273231764,경기도 용인시 기흥구 죽전로 20,용인 기흥,1,빽다방
398,경기도,광명시,빽다방,광명사거리역점,126.853473691259,37.479502730663704,경기도 광명시 오리로 987,광명,1,빽다방
399,경기도,수원시 장안구,빽다방,수원장안CGV점,127.008040948127,37.30313855699001,경기도 수원시 장안구 경수대로 940,수원 장안,1,빽다방
400,경기도,수원시 영통구,빽다방,아주대점,127.04413813622,37.27719594786221,경기도 수원시 영통구 아주로 26-1,수원 영통,1,빽다방
401,경기도,용인시 처인구,빽다방용인롯데시네마점,용인롯데시네마점,127.206635725868,37.235666236623395,경기도 용인시 처인구 금령로 93,용인 처인,1,빽다방
402,강원도,동해시,빽다방동해천곡점,동해천곡점,129.115249607932,37.5222593064486,강원도 동해시 한섬로 111-7,동해,1,빽다방
403,경기도,수원시 장안구,빽다방,수원정자백설점,126.994135602258,37.2961459297248,경기도 수원시 장안구 정자천로173번길 17,수원 장안,1,빽다방
404,경기도,수원시 팔달구,빽다방,-,127.00165772353701,37.2654825975646,경기도 수원시 팔달구 덕영대로 931-1,수원 팔달,1,빽다방
405,경기도,시흥시,빽다방시흥월곶점,시흥월곶점,126.738603463253,37.388534357832,경기도 시흥시 월곶중앙로 59,시흥,1,빽다방
406,경기도,성남시 분당구,빽다방,야탑역대덕점,127.129837212323,37.412172637737896,경기도 성남시 분당구 성남대로926번길 6,성남 분당,1,빽다방
407,경기도,화성시,빽다방,화성수원대점,126.97766271989201,37.2139787675615,경기도 화성시 봉담읍 와우로 108,화성,1,빽다방
408,경기도,광주시,빽다방,광주태전점,127.231800612809,37.3932265178255,경기도 광주시 고불로 56,광주,1,빽다방
409,경기도,화성시,빽다방,동탄남광장점,127.07316431615601,37.2016084714533,경기도 화성시 메타폴리스로 54,화성,1,빽다방
410,경기도,용인시 수지구,빽다방광교상현신명점,광교상현신명점,127.069872006567,37.298135014417,경기도 용인시 수지구 광교중앙로 316,용인 수지,1,빽다방
411,경기도,성남시 분당구,빽다방,판교유스페이스점,127.106877533338,37.4002514151639,경기도 성남시 분당구 대왕판교로 660,성남 분당,1,빽다방
412,경기도,의정부시,빽다방,의정부센트럴점,127.044076338479,37.7379678834912,경기도 의정부시 시민로 80,의정부,1,빽다방
413,경기도,구리시,빽다방,구리인창늘푸른점,127.14276248032499,37.604859874209396,경기도 구리시 건원대로34번길 51,구리,1,빽다방
414,경기도,시흥시,빽다방시흥대야롯데점,시흥대야롯데점,126.791887458561,37.4416219197364,경기도 시흥시 비둘기공원7길 51,시흥,1,빽다방
415,경기도,파주시,빽다방,파주교하중앙점,126.718283004002,37.7251447321186,경기도 파주시 청석로 262,파주,1,빽다방
416,경기도,시흥시,빽다방시흥거모점,시흥거모점,126.78536045109101,37.344052225751,경기도 시흥시 군자로 517,시흥,1,빽다방
417,경기도,성남시 수정구,빽다방,성남가천대점,127.127134131161,37.4484569004601,경기도 성남시 수정구 성남대로 1330,성남 수정,1,빽다방
418,강원도,강릉시,빽다방강릉교동중앙점,강릉교동중앙점,128.87819831139,37.7666845115752,강원도 강릉시 솔올로 51,강릉,1,빽다방
419,경기도,수원시 팔달구,빽다방수원역점,수원역점,127.002234731855,37.267893366428794,경기도 수원시 팔달구 향교로 9-1,수원 팔달,1,빽다방
420,경기도,군포시,빽다방,-,126.94485652964799,37.3462852108419,경기도 군포시 고산로 248,군포,1,빽다방
421,경기도,용인시 기흥구,빽다방 용인기흥구청점,용인기흥구청점,127.112482093159,37.2811251998346,경기도 용인시 기흥구 관곡로64번길 18,용인 기흥,1,빽다방
422,강원도,홍천군,빽다방,홍천중앙점,127.88467907435499,37.6915626834471,강원도 홍천군 홍천읍 꽃뫼로 99,홍천,1,빽다방
423,경기도,용인시 기흥구,빽다방,흥덕이마트점,127.071577697461,37.27590050141411,경기도 용인시 기흥구 흥덕2로87번길 18,용인 기흥,1,빽다방
424,경기도,성남시 분당구,빽다방,미금역천사점,127.108299453743,37.350756869622295,경기도 성남시 분당구 성남대로 165,성남 분당,1,빽다방
425,경기도,화성시,빽다방,화성향남중앙점,126.92255949683201,37.1305715137339,경기도 화성시 향남읍 행정중앙2로 63-34,화성,1,빽다방
426,강원도,원주시,빽다방,-,127.948108472824,37.3500962370253,강원도 원주시 원일로 115,원주,1,빽다방
427,충청북도,청주시 흥덕구,빽다방,청주터미널점,127.433538296641,36.625790748491,충청북도 청주시 흥덕구 풍년로 148-1,청주 흥덕,1,빽다방
428,경기도,성남시 분당구,빽다방,분당정자엠코점,127.106336892176,37.36301479127879,경기도 성남시 분당구 정자일로 146,성남 분당,1,빽다방
429,경기도,의왕시,빽다방,의왕포일프라자점,126.98527536953199,37.3964139806959,경기도 의왕시 봇들로 40,의왕,1,빽다방
430,경기도,의정부시,빽다방,의정민락위드점,127.097651397442,37.74540014607071,경기도 의정부시 오목로205번길 22,의정부,1,빽다방
431,경기도,용인시 기흥구,빽다방,동백쥬네브점,127.153661963657,37.277371852882,경기도 용인시 기흥구 동백중앙로 283,용인 기흥,1,빽다방
432,경기도,화성시,빽다방,동탄솔빛나루점,127.072512708911,37.1931780568302,경기도 화성시 동탄중앙로 76,화성,1,빽다방
433,경기도,군포시,빽다방,군포당정삼거리점,126.955384050741,37.3481087011211,경기도 군포시 고산로151번길 7,군포,1,빽다방
434,경기도,성남시 수정구,빽다방,성남을지대점,127.16432756205,37.458718611146296,경기도 성남시 수정구 산성대로 535,성남 수정,1,빽다방
435,충청북도,청주시 서원구,빽다방청주산남점,청주산남점,127.466989872968,36.611381489463504,충청북도 청주시 서원구 산남로 64,청주 서원,1,빽다방
436,충청북도,증평군,동백다방,-,127.581523780131,36.783473153805296,충청북도 증평군 증평읍 중앙로6길 6-2,증평,1,빽다방
437,경기도,용인시 기흥구,빽다방,용인동백역점,127.154150844501,37.2699593175951,경기도 용인시 기흥구 동백중앙로 175,용인 기흥,1,빽다방
438,경기도,수원시 권선구,빽다방,수원권선이마트점,127.022913750709,37.2503504056181,경기도 수원시 권선구 덕영대로1201번길 28,수원 권선,1,빽다방
439,경기도,성남시 분당구,빽다방분당서현점,분당서현점,127.12141584722299,37.385555637575294,경기도 성남시 분당구 황새울로 325,성남 분당,1,빽다방
440,경기도,파주시,빽다방,파주운정산내점,126.73531053898998,37.729085807808296,경기도 파주시 청암로17번길 25,파주,1,빽다방
441,경기도,파주시,빽다방파주운정이마트점,파주운정이마트점,126.74582920299801,37.7121062229514,경기도 파주시 와석순환로 125,파주,1,빽다방
442,경기도,화성시,빽다방동탄영천한백점,동탄영천한백점,127.112649782612,37.2062631544509,경기도 화성시 지산2길 4-2,화성,1,빽다방
443,경기도,용인시 처인구,빽다방,용인롯데시네마점,127.206372062969,37.2350156736352,경기도 용인시 처인구 금령로90번길 3-4,용인 처인,1,빽다방
444,경기도,남양주시,빽다방,남양주덕소점,127.212009427531,37.5863663843955,경기도 남양주시 와부읍 덕소로 88,남양주,1,빽다방
445,경기도,의왕시,빽다방,의왕계원예대점,126.975799801259,37.378977716389606,경기도 의왕시 계원대학로 40,의왕,1,빽다방
446,경기도,김포시,빽다방김포구래점,김포구래점,126.626569531642,37.6447342239861,경기도 김포시 김포한강9로76번길 49,김포,1,빽다방
447,경기도,김포시,빽다방,김포구래점,126.626045880372,37.6442505958484,경기도 김포시 김포한강9로 80,김포,1,빽다방
448,경기도,군포시,빽다방,-,126.931739116387,37.3592149725256,경기도 군포시 산본로323번길 16-7,군포,1,빽다방
449,경기도,안양시 만안구,빽다방안양남부시장점,안양남부시장점,126.92360874947599,37.3957515511957,경기도 안양시 만안구 안양로 259,안양 만안,1,빽다방
450,경기도,성남시 분당구,빽다방,분당서현교보점,127.12133335941002,37.383915062008704,경기도 성남시 분당구 분당로53번길 9,성남 분당,1,빽다방
451,경기도,고양시 덕양구,빽다방,고양원흥역점,126.875522886086,37.6495595307778,경기도 고양시 덕양구 삼송로 12,고양 덕양,1,빽다방
452,경기도,부천시,빽다방부천약대점,부천약대점,126.77068501284701,37.5149369786474,경기도 부천시 평천로 718,부천,1,빽다방
453,경기도,고양시 덕양구,빽다방고양삼송신원점,고양삼송신원점,126.889416531587,37.6639813507772,경기도 고양시 덕양구 신원로 40-46,고양 덕양,1,빽다방
454,경기도,안양시 동안구,더본코리아_빽다방평촌,씨지브이점,126.96224933433001,37.3929702972725,경기도 안양시 동안구 관평로170번길 33,안양 동안,1,빽다방
455,경기도,화성시,더본코리아_빽다방동탄,은행사거리점,127.061867369068,37.2087463796896,경기도 화성시 동탄지성로 121,화성,1,빽다방
456,경기도,군포시,더본코리아_빽다방군포당정삼거리점,-,126.955384050741,37.3481087011211,경기도 군포시 고산로151번길 7,군포,1,빽다방
457,경기도,군포시,더본코리아_빽다방군포당정역,은하점,126.94485652964799,37.3462852108419,경기도 군포시 고산로 248,군포,1,빽다방
458,경기도,성남시 분당구,더본코리아_빽다방분당미금역,천사점,127.108299453743,37.350756869622295,경기도 성남시 분당구 성남대로 165,성남 분당,1,빽다방
459,경기도,파주시,빽다방,문산시장점,126.78329120383002,37.8574506804124,경기도 파주시 문산읍 문산로 37,파주,1,빽다방
460,경기도,용인시 수지구,더본코리아_빽다방상현역,광교점,127.069731159849,37.297665341683896,경기도 용인시 수지구 광교중앙로 310,용인 수지,1,빽다방
461,경기도,고양시 덕양구,빽다방,고양원당중앙점,126.837496419212,37.658029900064,경기도 고양시 덕양구 호국로 809,고양 덕양,1,빽다방
462,경기도,시흥시,백다방시흥,정왕옥구점,126.724411262395,37.3537187420046,경기도 시흥시 옥구상가2길 3,시흥,1,빽다방
463,경기도,안양시 만안구,빽다방,명학역점,126.933792675855,37.3848057829689,경기도 안양시 만안구 안양로 110,안양 만안,1,빽다방
464,경기도,고양시 일산서구,빽다방,일산주엽역점,126.76212591762699,37.670561897444,경기도 고양시 일산서구 강성로 121,고양 일산서,1,빽다방
465,강원도,춘천시,빽다방,춘천명동씨지브이점,127.72705855511101,37.8790444112726,강원도 춘천시 명동길 15-1,춘천,1,빽다방
466,경기도,평택시,빽다방평택로데오,-,127.089386025067,36.9919717136766,경기도 평택시 평택2로10번길 34,평택,1,빽다방
467,경기도,김포시,백다방김포한강,씨지브이점,126.684155535897,37.6542925703564,경기도 김포시 김포한강11로 288-32,김포,1,빽다방
468,경기도,고양시 덕양구,백다방화정,-,126.83182347508301,37.6323849295384,경기도 고양시 덕양구 화신로272번길 34,고양 덕양,1,빽다방
469,경기도,용인시 기흥구,빽다방용인죽전누리,-,127.11035502415399,37.3200273231764,경기도 용인시 기흥구 죽전로 20,용인 기흥,1,빽다방
470,경기도,평택시,빽다방,평택팽성점,127.063269900422,36.964256841414795,경기도 평택시 팽성읍 팽성송화로 219,평택,1,빽다방
471,경기도,수원시 팔달구,빽다방,수원인계CGV점,127.03193145846201,37.264445457667996,경기도 수원시 팔달구 효원로265번길 54,수원 팔달,1,빽다방
472,충청북도,청주시 서원구,빽다방,청주분평중앙점,127.489877599716,36.6072549613409,충청북도 청주시 서원구 1순환로1107번길 20,청주 서원,1,빽다방
473,경기도,용인시 기흥구,빽다방,용인구성역점,127.10727124933901,37.300297288921,경기도 용인시 기흥구 용구대로 2398,용인 기흥,1,빽다방
474,충청북도,충주시,빽다방,충주신연수리첼점,127.94157114387899,36.9868528392322,충청북도 충주시 번영대로 216,충주,1,빽다방
475,경기도,화성시,백다방,-,126.977483768428,37.2147161197413,경기도 화성시 봉담읍 와우안길 31,화성,1,빽다방
476,경기도,수원시 권선구,백다방수원권선웰빙점,수원권선웰빙점,127.017452765099,37.2585682182159,경기도 수원시 권선구 세지로 73,수원 권선,1,빽다방
477,경기도,오산시,빽다방,오산세교삼미점,127.06510695774999,37.1707814557021,경기도 오산시 오산대역로 210,오산,1,빽다방
478,경기도,안산시 단원구,빽다방,안산중앙역롯데점,126.83802957941201,37.31855853779479,경기도 안산시 단원구 고잔로 108,안산 단원,1,빽다방
479,경기도,김포시,빽다방,김포통진마송점,126.600752594394,37.689660728255795,경기도 김포시 통진읍 조강로 39,김포,1,빽다방
480,경기도,수원시 영통구,빽다방,광교법조타운점,127.068360173494,37.2926805503353,경기도 수원시 영통구 광교중앙로266번길 22,수원 영통,1,빽다방
481,경기도,화성시,빽다방,화성향남로데오점,126.913511920411,37.1163416293247,경기도 화성시 향남읍 상신하길로328번길 26,화성,1,빽다방
482,경기도,시흥시,빽다방,시흥배곧메가점,126.73017755529301,37.3692157936499,경기도 시흥시 서울대학로278번길 43-13,시흥,1,빽다방
483,경기도,화성시,빽다방,동탄중앙어울림점,127.11337744013399,37.1999158120248,경기도 화성시 동탄대로시범길 142,화성,1,빽다방
484,경기도,수원시 권선구,빽다방,수원탑동점,126.97449678566299,37.2688818159778,경기도 수원시 권선구 탑동로3번길 13,수원 권선,1,빽다방
485,경기도,양평군,빽다방,양평로데오점,127.49205277167201,37.490353420697,경기도 양평군 양평읍 양평시장길 14-3,양평,1,빽다방
486,전라북도,전주시 완산구,백다방전주객사점,전주객사점,127.14548808621099,35.8200919895598,전라북도 전주시 완산구 전주객사5길 44-2,전주 완산,1,빽다방
487,경상남도,통영시,빽다방,통영시립도서관점,128.425046460807,34.8608811956154,경상남도 통영시 무전3길 14,통영,1,빽다방
488,경상남도,창원시 마산회원구,송백다방,-,128.587677151057,35.2375938648049,경상남도 창원시 마산회원구 합성남3길 84-1,창원 마산회원,1,빽다방
489,전라북도,익산시,빽다방,원광대점,126.957380946049,35.96373281588021,전라북도 익산시 무왕로4길 4,익산,1,빽다방
490,제주특별자치도,서귀포시,빽다방,서귀포시청점,126.560752339293,33.253455518178804,제주특별자치도 서귀포시 중앙로 99,서귀포,1,빽다방
491,충청남도,논산시,빽다방,논산시청점,127.099375369911,36.18478380978271,충청남도 논산시 시민로194번길 10,논산,1,빽다방
492,전라남도,순천시,빽다방,순천신대1호점,127.544933638626,34.934945819773,전라남도 순천시 해룡면 좌야로 135,순천,1,빽다방
493,제주특별자치도,제주시,빽다방,제주대학로점,126.528255284918,33.4999125030726,제주특별자치도 제주시 광양8길 12-1,제주,1,빽다방
494,경상남도,거창군,동백다방,-,127.916178731824,35.691358075078,경상남도 거창군 거창읍 거열로 209,거창,1,빽다방
495,경상남도,창원시 성산구,빽다방,창원상남시장점,128.683652072571,35.2210086536282,경상남도 창원시 성산구 마디미로 39,창원 성산,1,빽다방
496,경상북도,경산시,빽다방,하양중앙점,128.816755715043,35.9115849613946,경상북도 경산시 하양읍 하양로 76,경산,1,빽다방
497,경상북도,포항시 북구,빽다방,포항죽도시장점,129.36528805232598,36.0359111401056,경상북도 포항시 북구 중앙로 256-3,포항 북구,1,빽다방
498,전라북도,전주시 덕진구,빽다방,전북대1호점,127.12862578511199,35.8430985522935,전라북도 전주시 덕진구 권삼득로 301,전주 덕진,1,빽다방
499,경상남도,진주시,빽다방,진주로데오점,128.082379817777,35.1947860360301,경상남도 진주시 촉석로186번길 6,진주,1,빽다방
500,경상남도,통영시,동백다방,-,128.43178509405598,34.840249588206504,경상남도 통영시 남망길 199,통영,1,빽다방
501,제주특별자치도,제주시,동백다방,-,126.26349464215599,33.4166896362357,제주특별자치도 제주시 한림읍 한림로17길 16,제주,1,빽다방
502,경상북도,안동시,빽다방,문화의거리점,128.73200266850202,36.56593189056579,경상북도 안동시 서동문로 184,안동,1,빽다방
503,경상남도,함양군,송백다방,-,127.69628067607799,35.6475223710177,경상남도 함양군 서하면 송계앞길 5,함양,1,빽다방
504,경상남도,창원시 의창구,빽다방,창원시티세븐점,128.6530455785,35.2398188564859,경상남도 창원시 의창구 창원천로94번길 19,창원 의창,1,빽다방
505,충청남도,아산시,빽다방,신용화점,127.00910167842,36.7737291107411,충청남도 아산시 용화고길55번길 21,아산,1,빽다방
506,제주특별자치도,제주시,빽다방,탐라도서관점,126.47803667808701,33.4800032149643,제주특별자치도 제주시 노형6길 27,제주,1,빽다방
507,충청남도,아산시,빽다방,아산터미널점,127.01478549209499,36.7847614713873,충청남도 아산시 번영로 217,아산,1,빽다방
508,전라북도,전주시 완산구,빽다방,전주혁신1호점,127.059509513444,35.8372508074142,전라북도 전주시 완산구 오공로 33-14,전주 완산,1,빽다방
509,전라북도,익산시,빽다방,익산영등제일점,126.97080391396798,35.95624189884521,전라북도 익산시 고봉로30길 4,익산,1,빽다방
510,경상북도,경산시,빽다방,경산영남대점,128.753216906705,35.836803859654005,경상북도 경산시 대학로 283-2,경산,1,빽다방
511,제주특별자치도,제주시,빽다방,제주노형뜨란채점,126.473413524408,33.4865728653174,제주특별자치도 제주시 수덕로 35,제주,1,빽다방
512,충청남도,공주시,빽다방,공주대점,127.13751987031799,36.472793650216296,충청남도 공주시 공주대학로 87,공주,1,빽다방
513,경상남도,밀양시,송백다방,-,128.881232814071,35.5862297166377,경상남도 밀양시 산내면 산내로 343,밀양,1,빽다방
514,전라북도,전주시 완산구,빽다방,전주서신롯데점,127.120229369274,35.8345831038309,전라북도 전주시 완산구 새터로 122-23,전주 완산,1,빽다방
515,제주특별자치도,서귀포시,빽다방,제주성산일출봉점,126.934934171004,33.4623305028499,제주특별자치도 서귀포시 성산읍 일출로 280-4,서귀포,1,빽다방
516,경상북도,구미시,빽다방,구미옥계삼구점,128.420786514066,36.1386274363725,경상북도 구미시 옥계북로 27,구미,1,빽다방
517,충청남도,천안시 동남구,빽다방,천안구성점,127.16067782548599,36.793080688472706,충청남도 천안시 동남구 충절로 292,천안 동남,1,빽다방
518,충청남도,서산시,백다방,서산예천점,126.44803078221001,36.7717333690901,충청남도 서산시 호수공원10로 7,서산,1,빽다방
519,경상북도,영주시,소백다방,-,128.626147201115,36.8240336802566,경상북도 영주시 번영로 142,영주,1,빽다방
520,경상남도,창원시 마산회원구,빽다방,창원합성1호점,128.584756131326,35.2378063230377,경상남도 창원시 마산회원구 합성남7길 6,창원 마산회원,1,빽다방
521,충청남도,천안시 서북구,천안두정중앙빽다방,-,127.13525819061,36.8335591583814,충청남도 천안시 서북구 두정로 166,천안 서북,1,빽다방
522,경상남도,남해군,태백다방,-,128.01289075355498,34.8549792817617,경상남도 남해군 창선면 옥천로 3,남해,1,빽다방
523,경상남도,진주시,빽다방,진주경상대1호점,128.10611029504,35.1522285348872,경상남도 진주시 진주대로516번길 6-1,진주,1,빽다방
524,전라남도,순천시,빽다방,순천중앙점,127.484303386383,34.9554913687246,전라남도 순천시 중앙7길 2,순천,1,빽다방
525,경상북도,영덕군,금백다방,-,129.408339519545,36.540044503719294,경상북도 영덕군 영해면 예주시장5길 26-45,영덕,1,빽다방
526,경상남도,김해시,빽다방,김해내외동점,128.866292191974,35.2343250195127,경상남도 김해시 내외중앙로 47,김해,1,빽다방
527,경상북도,안동시,빽다방,-,128.701565398971,36.5629606345863,경상북도 안동시 광명로 171-1,안동,1,빽다방
528,경상남도,함양군,송백다방,-,127.695132934799,35.6473301845124,경상남도 함양군 서하면 송계길 27,함양,1,빽다방
529,충청남도,아산시,빽다방,아산배방점,127.05522672893,36.774104357007104,충청남도 아산시 배방읍 모산로 112,아산,1,빽다방
530,제주특별자치도,제주시,빽다방,제주중앙여고점,126.54115300290199,33.4899493658316,제주특별자치도 제주시 남광로2길 43-13,제주,1,빽다방
531,전라남도,여수시,빽다방,여수여서점,127.70571898701,34.7532690622245,전라남도 여수시 여서1로 76,여수,1,빽다방
532,경상남도,창원시 마산합포구,빽다방,창원경남대점,128.55921193062798,35.180235997897604,경상남도 창원시 마산합포구 해안대로 2,창원 마산합포,1,빽다방
533,경상북도,경산시,빽다방경산하양중앙점,경산하양중앙점,128.816632740279,35.911477641507204,경상북도 경산시 하양읍 하양로 74,경산,1,빽다방
534,전라남도,여수시,빽다방,여수여천점,127.668022500829,34.7593654410888,전라남도 여수시 망마로 47,여수,1,빽다방
535,경상남도,양산시,빽다방양산터미널점,양산터미널점,129.02841729310302,35.336110539732104,경상남도 양산시 양산역4길 7,양산,1,빽다방
536,경상남도,통영시,빽다방,통영터미널점,128.418451272712,34.8845678866471,경상남도 통영시 광도면 죽림4로 37-11,통영,1,빽다방
537,충청남도,당진시,빽다방,당진문예의전당점,126.63898473652901,36.8908114219764,충청남도 당진시 시청1로 77,당진,1,빽다방
538,제주특별자치도,제주시,빽다방,제주제원점,126.489843389449,33.4871889112834,제주특별자치도 제주시 신광로 56,제주,1,빽다방
539,충청남도,천안시 서북구,빽다방천안두정중앙점,천안두정중앙점,127.13525819061,36.8335591583814,충청남도 천안시 서북구 두정로 166,천안 서북,1,빽다방
540,전라남도,목포시,빽다방,목포장미의거리점,126.42401031881901,34.8016833630994,전라남도 목포시 장미로 23,목포,1,빽다방
541,전라북도,전주시 완산구,빽다방전북도청타운점,전북도청타운점,127.108743954002,35.816436238212205,전라북도 전주시 완산구 홍산중앙로 33,전주 완산,1,빽다방
542,경상북도,경주시,빽다방,경주분황사점,129.23187056491992,35.8425214568643,경상북도 경주시 알천남로 314,경주,1,빽다방
543,경상남도,김해시,빽다방인제대점,인제대점,128.903691823904,35.24541816179121,경상남도 김해시 인제로 187,김해,1,빽다방
544,경상북도,구미시,빽다방,구미옥계삼구점,128.42077073985598,36.1398352192286,경상북도 구미시 옥계북로 33,구미,1,빽다방
545,충청남도,천안시 서북구,빽다방,천안쌍용이마트점,127.12843550795401,36.7955793412053,충청남도 천안시 서북구 충무로 196,천안 서북,1,빽다방
546,경상남도,거제시,빽다방거제고현터미널점,거제고현터미널점,128.62437151509,34.8902745001751,경상남도 거제시 서문로 79,거제,1,빽다방
547,경상북도,경주시,빽다방,경주로데오점,129.213334348854,35.843557253144496,경상북도 경주시 계림로 101,경주,1,빽다방
548,충청남도,천안시 서북구,빽다방,천안성정롯데점,127.140753046787,36.8253984148903,충청남도 천안시 서북구 서부3길 77,천안 서북,1,빽다방
549,전라북도,전주시 완산구,빽다방,전주객사1호점,127.145598646223,35.8201017885903,전라북도 전주시 완산구 전주객사5길 44-6,전주 완산,1,빽다방
550,충청남도,홍성군,빽다방,홍성로데오점,126.664297289619,36.601194859026705,충청남도 홍성군 홍성읍 아문길29번길 56,홍성,1,빽다방
551,경상북도,울진군,빽다방,울진후포점,129.445786566419,36.6790660120971,경상북도 울진군 후포면 후포로 38-1,울진,1,빽다방
